StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,TYPE,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,CONSENT,FREQUENCY,DURATION,REASONS,REASONS_5_TEXT,LOCATION,SKILL,MAP_1,MAP_2,MAP_3,MAP_4,MAP_5,MAP_6,MAP_7,MAP_8,MAP_9,MAP_10,MAP_11,MAP_12,MAP_13,MAP_14,MAP_15,MAP_16,MAP_17,MAP_18,MAP_19,MAP_20,MAP_21,MAP_22,MAP_23,MAP_24,MAP_25,MAP_26,MAP_27,MAP_28,MAP_29,MAP_30,MAP_31,MAP_32,MAP_33,MAP_34,MAP_35,MAP_36,MAP_37,MAP_38,MAP_39,MAP_40,MAP_41,MAP_42,MAP_43,MAP_44,MAP_45,MAP_46,MAP_47,MAP_48,MAP_49,MAP_50,MAP_51,MAP_52,MAP_53,MAP_54,MAP_55,MAP_56,MAP_57,MAP_58,MAP_59,MAP_60,MAP_61,MAP_62,MAP_63,MAP_64,MAP_65,MAP_66,MAP_67,MAP_68,MAP_69,MAP_70,MAP_71,MAP_72,MAP_73,MAP_74,MAP_75,MAP_76,PRESSURES_1,PRESSURES_2,PRESSURES_3,PRESSURES_4,PRESSURES_5,PRESSURES_6,PRESSURES_7,PRESSURES_8,HABITATS_1,HABITATS_2,HABITATS_3,HABITATS_4,HABITATS_5,HABITATS_6,SPECIES_1,SPECIES_2,SPECIES_3,SPECIES_4,SPECIES_5,SPECIES_6,SPECIES_7,SPECIES_8,SPECIES_8_TEXT,FUNDING,CONCRETE_1,CONCRETE_2,CONCRETE_3,CONCRETE_4,CONCRETE_5,TIRES_1,TIRES_2,TIRES_3,TIRES_4,TIRES_5,ACTION_1,ACTION_2,ACTION_3,ACTION_4,ACTION_5,AWARE,AGE,GENDER,GENDER_3_TEXT,ZIPCODE,COUNTY,COUNTY_7_TEXT,INCOME,COSTS,AR_RELIEF,AR_SIZE,AR_DEPTH,AR_COMPLEX,AR_MATERIAL_1,AR_MATERIAL_2,AR_MATERIAL_3,AR_MATERIAL_4
8/7/2026 7:24,8/7/2026 7:34,IP Address,100,582,TRUE,8/7/2026 7:34,R_3j3P3Hb32fepPiN,email,Saltwater,EN,1,,I agree,About once a month,10 - 19 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Yes,Yes,No,Yes,Yes,No,No,No,Often,Often,Often,Rarely,Sometimes,Often,Often,Often,Often,Sometimes,Never,Often,Often,Never,,Supportive,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,5,7.11,2.96,3.03,3.14,No,65 or older,Male,,34208,Manatee,,"$100,000 or more",100,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)",Not sure,Not sure,Sometimes,Not sure,Not sure
8/7/2026 7:25,8/7/2026 7:35,IP Address,100,636,TRUE,8/7/2026 7:35,R_3uUSgBlFNClHtrg,email,Saltwater,EN,1,,I agree,About once a month,10 - 19 years,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"The shoreline or bank of a water body,A fishing pier or boardwalk,A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,Yes,No,No,Yes,No,Often,Often,Often,Rarely,Rarely,Sometimes,Sometimes,Always,Always,Rarely,Sometimes,Sometimes,Rarely,Often,Shark,Neutral,Somewhat agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,9.06,5.02,5.03,5.14,5.22,No,35 - 44,Male,,33572,Hillsborough,,"$100,000 or more",50,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure
8/7/2026 7:29,8/7/2026 7:39,IP Address,100,590,TRUE,8/7/2026 7:39,R_6obzxUpolwmboJ3,email,Saltwater,EN,1,,I agree,About once a month,10 - 19 years,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Good,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,Yes,Yes,Yes,No,No,No,Often,Often,Often,Sometimes,Rarely,Often,Often,Often,Often,Sometimes,Sometimes,Sometimes,Rarely,Often,pompano,Supportive,Agree,Disagree,Agree,Disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Disagree,0.01,10,10,10,10,Yes,55 - 64,Male,,34684,Pinellas,,"$100,000 or more",30,Not sure,Not sure,Not sure,Not sure,Not sure,Sometimes,Sometimes,Not sure
8/7/2026 7:33,8/7/2026 7:40,IP Address,100,382,TRUE,8/7/2026 7:40,R_61Hqxb22Oa0Ih5f,email,Saltwater,EN,1,,I agree,About once a week,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,On,On,Off,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,No,No,Yes,Yes,Yes,No,No,No,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Always,Often,Always,Rarely,Never,Often,Often,Sometimes,,Supportive,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,0.86,0.86,0.87,10,10,No,55 - 64,Male,,34221,Manatee,,"$100,000 or more",200,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Often,Often,Often,Rarely
8/7/2026 7:37,8/7/2026 7:48,IP Address,100,646,TRUE,8/7/2026 7:48,R_5KkkAUseXJrImfV,email,Saltwater,EN,1,,I agree,About once a month,20 years or more,Fishing for your own food,,"The shoreline or bank of a water body,A fishing pier or boardwalk,A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,On,On,On,Off,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,No,No,No,No,No,No,Yes,Yes,Often,Often,Often,Often,Often,Often,Sometimes,Often,Often,Rarely,Often,Often,Often,Often,,Neutral,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,2.94,6.62,7.84,0.28,0.87,No,55 - 64,Male,,34243,Manatee,,"$100,000 or more",100,Not sure,"Large
(1 acre or more)",Not sure,Not sure,Often,Often,Often,Often
8/7/2026 7:53,8/7/2026 7:59,IP Address,100,373,TRUE,8/7/2026 7:59,R_3jfIHqNKRCACtPb,email,Saltwater,EN,1,,I agree,About once a week,20 years or more,"Fishing for fun, sport, or relaxation",,The shoreline or bank of a water body,Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,No,Yes,Yes,No,No,Always,Always,Always,Sometimes,Never,Sometimes,Always,Always,Always,Often,Sometimes,Never,Never,Sometimes,,Neutral,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,1.11,1.54,1.85,9.38,8.93,Yes,55 - 64,Male,,33596,Hillsborough,,"$100,000 or more",,,,,,,,,
8/7/2026 6:11,8/7/2026 8:11,IP Address,100,7176,TRUE,8/7/2026 8:11,R_1OxXFZNm71C1QcA,email,Saltwater,EN,0.8999999761581421,,I agree,A few times,20 years or more,Fishing for your own food,,"A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Often,Sometimes,Often,Often,Often,Often,Rarely,Sometimes,Sometimes,Never,Often,Often,Often,Often,macks,Opposed,Agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,0.39,0.59,1.13,9.15,10,No,55 - 64,Male,,33708,Pinellas,,"$100,000 or more",350,Not sure,Not sure,"Deep
(20 ft. or more)",Not sure,Sometimes,Sometimes,Sometimes,Not sure
8/7/2026 8:12,8/7/2026 8:19,IP Address,100,397,TRUE,8/7/2026 8:19,R_1pp6xyLLJDNkDnj,email,Saltwater,EN,1,,I agree,About once a week,10 - 19 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,Yes,Yes,Yes,Yes,Yes,No,No,Sometimes,Often,Often,Sometimes,Sometimes,Often,Often,Often,Often,Sometimes,Sometimes,Often,Sometimes,Rarely,,Supportive,Agree,Disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Agree,Strongly disagree,9.17,7.13,7.2,1.54,0.55,No,35 - 44,Male,,33705,Pinellas,,"$100,000 or more",50,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure
8/7/2026 8:13,8/7/2026 8:20,IP Address,100,387,TRUE,8/7/2026 8:20,R_1rvjrXrG9ECqHXv,email,Saltwater,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Never,Always,Always,Always,Never,Sometimes,Often,Often,Often,Often,Often,Often,Often,Sometimes,,Opposed,Agree,Somewhat disagree,Somewhat agree,Agree,Agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,5.04,4.73,2.89,2.96,2.94,No,18 - 24,Male,,33712,Pinellas,,"$50,001 - $75,000",400,,,,,,,,
8/7/2026 8:11,8/7/2026 8:24,IP Address,100,782,TRUE,8/7/2026 8:24,R_1OZdKudtRRL6WCi,email,Saltwater,EN,0.8999999761581421,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Good,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Rarely,Sometimes,Often,Often,Often,Often,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Often,whatever white/light fish in season,Supportive,Agree,Disagree,Somewhat agree,Disagree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Agree,Somewhat disagree,0.27,0.86,0.93,9.97,10,No,45 - 54,Female,,34683,Pinellas,,,90,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Deep
(20 ft. or more)","Complex
(lots of holes, edges, and hiding spots)",Often,Often,Rarely,Rarely
8/7/2026 8:11,8/7/2026 8:25,IP Address,100,852,TRUE,8/7/2026 8:25,R_3hJV0ypH9I9TrXf,email,Saltwater,EN,1,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,Yes,Yes,No,No,No,Sometimes,Always,Often,Sometimes,Sometimes,Often,Sometimes,Always,Always,Never,Rarely,Sometimes,Sometimes,Sometimes,mackeral,Supportive,Somewhat agree,Disagree,Somewhat agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,3,8.28,3.01,0.78,0.78,No,55 - 64,Male,,33584,Hillsborough,,"$100,000 or more",100,Not sure,"Medium
(less than 1 acre)","Deep
(20 ft. or more)","Moderate
(some nooks and crannies)",Rarely,Sometimes,Often,Sometimes
8/7/2026 8:12,8/7/2026 8:26,IP Address,100,845,TRUE,8/7/2026 8:26,R_5pWjCfvUGZjVRgP,email,Saltwater,EN,1,,I agree,Many times a week,5 - 9 years,Fishing for your own food,,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Never,Rarely,Rarely,Often,Often,Sometimes,Rarely,Never,Never,Never,Never,Often,Often,Often,Bonito ,Supportive,Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,1.06,10,1.03,10,10,No,35 - 44,Male,,34210,Manatee,,"$50,001 - $75,000",100,"Low
(1 ft. or less)","Small
(several square yards)","Moderate
(10 - 20 ft.)","Simple
(mostly flat or smooth)",Sometimes,Sometimes,Not sure,Not sure
8/7/2026 8:15,8/7/2026 8:26,IP Address,100,691,TRUE,8/7/2026 8:26,R_3P8BePK8ED6IkJX,email,Saltwater,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation",,"The shoreline or bank of a water body,A boat, kayak, or canoe",Excellent,Off,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,No,No,No,No,No,Often,Often,Often,Often,Sometimes,Sometimes,Often,Often,Often,Often,Sometimes,Often,Often,Rarely,,Supportive,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,0,0,0,10,10,No,55 - 64,Male,,33629,Hillsborough,,"$100,000 or more",250,"High
(5 ft. or more)","Large
(1 acre or more)","Shallow
(10 ft. or less)","Moderate
(some nooks and crannies)",Sometimes,Rarely,Often,Never
8/7/2026 8:18,8/7/2026 8:37,IP Address,100,1146,TRUE,8/7/2026 8:37,R_3cAe1oGB9elb9WN,email,Saltwater,EN,1,,I agree,A few times,10 - 19 years,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"The shoreline or bank of a water body,A fishing pier or boardwalk",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,Yes,Yes,No,No,Yes,Yes,No,No,Never,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Rarely,Rarely,Rarely,Often,Sometimes,Often,Anything,Supportive,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,5.01,5.39,5.82,6.61,6.75,No,45 - 54,Male,,33710,Pinellas,,"$100,000 or more",200,"Moderate
(2 - 4 ft.)","Small
(several square yards)","Shallow
(10 ft. or less)","Moderate
(some nooks and crannies)",Often,Rarely,Often,Never
8/7/2026 8:28,8/7/2026 8:37,IP Address,100,541,TRUE,8/7/2026 8:37,R_5HYBdjAsHQWvBNw,email,Saltwater,EN,1,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Often,Often,Often,Often,Often,Often,Often,Often,Sometimes,Sometimes,Never,Often,Often,Never,,Supportive,Agree,Somewhat disagree,Somewhat agree,Disagree,Agree,Somewhat disagree,Strongly agree,Disagree,Agree,Strongly disagree,0.11,0.1,0.04,10,10,No,55 - 64,Male,,33703,Pinellas,,"$75,001 - $100,000",200,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Often,Rarely,Often,Not sure
8/7/2026 8:28,8/7/2026 8:44,IP Address,100,966,TRUE,8/7/2026 8:44,R_35L3ZkA4rFaBg34,email,Saltwater,EN,1,,I agree,About once a month,1 - 4 years,Fishing for your own food,,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,On,Off,On,On,On,On,Off,On,On,On,On,Off,On,On,On,Off,Off,Off,Off,Off,No,No,No,Yes,Yes,No,Yes,Yes,Sometimes,Sometimes,Sometimes,Often,Often,Often,Sometimes,Often,Sometimes,Rarely,Rarely,Often,Often,Sometimes,flounder,Supportive,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,0.89,10,9.06,10,8.27,No,55 - 64,Male,,34221,Manatee,,"$75,001 - $100,000",200,"Low
(1 ft. or less)","Medium
(less than 1 acre)","Moderate
(10 - 20 ft.)","Moderate
(some nooks and crannies)",Often,Not sure,Not sure,Not sure
8/7/2026 8:37,8/7/2026 8:45,IP Address,100,457,TRUE,8/7/2026 8:45,R_12G4dCvbsT9v8mg,email,Saltwater,EN,0.5,,I agree,About once a month,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"The shoreline or bank of a water body,A fishing pier or boardwalk,A boat, kayak, or canoe",Good,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Rarely,Always,Always,Sometimes,Often,Often,Always,Always,Always,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,tripletail,Supportive,Agree,Disagree,Agree,Disagree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,0.94,5.93,2.14,1.82,8.41,No,45 - 54,Male,,33611,Hillsborough,,"$75,001 - $100,000",100,"Moderate
(2 - 4 ft.)","Small
(several square yards)","Shallow
(10 ft. or less)","Complex
(lots of holes, edges, and hiding spots)",Often,Not sure,Often,Not sure
8/7/2026 8:41,8/7/2026 8:47,IP Address,100,361,TRUE,8/7/2026 8:47,R_350wxcLiZBRLBPH,email,Saltwater,EN,1,,I agree,A few times,20 years or more,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Sometimes,Often,Often,Rarely,Sometimes,Often,Often,Often,Often,Rarely,Rarely,Sometimes,Sometimes,Sometimes,,Supportive,Agree,Somewhat disagree,Agree,Somewhat disagree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Agree,Disagree,2.48,6.46,6.43,8.12,8.22,No,55 - 64,Male,,34239,Sarasota,,"$50,001 - $75,000",50,"Moderate
(2 - 4 ft.)","Medium
(less than 1 acre)","Deep
(20 ft. or more)","Complex
(lots of holes, edges, and hiding spots)",Sometimes,Sometimes,Sometimes,Not sure
8/7/2026 8:51,8/7/2026 8:56,IP Address,100,325,TRUE,8/7/2026 8:56,R_7RqM55BIOiJsqAO,email,Saltwater,EN,1,,I agree,About once a month,10 - 19 years,"Fishing for fun, sport, or relaxation",,"A boat, kayak, or canoe",Excellent,On,On,On,On,On,On,On,On,On,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,No,No,No,No,No,No,No,No,Often,Often,Often,Rarely,Often,Often,Often,Sometimes,Always,Often,Sometimes,Rarely,Rarely,Never,,Supportive,Somewhat agree,Disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,6.08,6.58,5.17,1.34,0.62,No,35 - 44,Male,,33615,Hillsborough,,"$100,000 or more",100,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure
8/7/2026 8:48,8/7/2026 8:57,IP Address,100,506,TRUE,8/7/2026 8:57,R_1HNAPWHw5hsJNIq,email,Saltwater,EN,1,,I agree,Many times a week,1 - 4 years,"Fishing for fun, sport, or relaxation,Fishing for your own food",,"The shoreline or bank of a water body,A fishing pier or boardwalk,A boat, kayak, or canoe",Excellent,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Often,Often,Often,Often,Often,Sometimes,Often,Often,Rarely,Rarely,Sometimes,Often,Sometimes,Mackerel ,Supportive,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,0.87,10,0.8,1.03,1,No,55 - 64,Male,,34221,Manatee,,"$100,000 or more",300,"High
(5 ft. or more)","Large
(1 acre or more)","Moderate
(10 - 20 ft.)","Complex
(lots of holes, edges, and hiding spots)",Sometimes,Sometimes,Sometimes,Not sure
